1290;Dryopteris filix-mas;junger Abschnitt von unten: Sori rund, von nierenförmigem Schleier bedeckt;Popo011.jpg;Detail
1290;Dryopteris filix-mas;alter Abschnitt von unten: Sporangien aufgeplatzt, Schleier vertrocknet und zusammengeschrumpft;Popo012.jpg;Detail
1290;Dryopteris filix-mas;;Popo024.jpg;Portrait
1290;Dryopteris filix-mas;"Blattabschnitte 1.Ordnung; unten: Dryopteris filix-mas mit fiederteiligen Abschnitten und abgerundeten Fiederabschnitten (oben Athyrium filix-femina)";Popo037.jpg;Detail
1290;Dryopteris filix-mas;Blattabschnitte fiederteilig, Fiederabschnitte abgerundet;PopoDryfil.2.tif;Herbar
1290;Dryopteris filix-mas;Blätter einfach gefiedert, Abschnitte fiederteilig;PopoDryfil.3.tif;Herbar
1290;Dryopteris filix-mas;Wald (hier Laubmischwald);Vege015.jpg;Standort
1290;Dryopteris filix-mas;Hochstaudenflur;Vege100.jpg;Standort
1292;Polypodiaceae;Polypodium vulgare;Popo028.jpg;Portrait
1292;Polypodiaceae;Polypodium vulgare;PopoPolvul.1.tif;Herbar
1294;Polypodium vulgare;;Popo028.jpg;Portrait
1294;Polypodium vulgare;"Wedel von unten; Sori rund, nicht von einem Schleier bedeckt";Popo029.jpg;Detail
1294;Polypodium vulgare;an Felsen;Popo030.jpg;Standort
1294;Polypodium vulgare;Blätter fiederteilig;PopoPolvul.1.tif;Herbar
1294;Polypodium vulgare;Sori rund, ohne Schleier;PopoPolvul.2.tif;Herbar
1296;Pteridiaceae;Pteridium aquilinum;PopoPteaqu.1.tif;Herbar
1296;Pteridiaceae;Pteridium aquilinum;Popo055.jpg;Portrait
1298;Pteridium aquilinum;;Popopteaqu1.DVD.jpg;Portrait
1298;Pteridium aquilinum;dichter Bestand;Popo053.jpg;Standort
1298;Pteridium aquilinum;lockerer Bestand;Popo054.jpg;Standort
1298;Pteridium aquilinum;;PopoPteaqu.1.tif;Herbar
1298;Pteridium aquilinum;;Popo046.jpg;Portrait
1298;Pteridium aquilinum;;Popo055.jpg;Portrait
1298;Pteridium aquilinum;Sori strichförmig, am Rand der Fiedern;Popo047.jpg;Detail
1300;Spermatophyta;Spermatophyta, hier eine Gymnospermae (Picea abies, Pinaceae);Pina052.jpg;Portrait
1300;Spermatophyta;Spermatophyta, hier eine Gymnospermae (Pinus sylvestris, Pinaceae);PinaPinsil.1.tif;Herbar
1300;Spermatophyta;Spermatophyta, hier eine Angiospermae (eine Zuchtrose der Sorte Josephine Bruce, Rosaceae);Rosa078.jpg;Portrait
1300;Spermatophyta;Spermatophyta, hier eine Angiospermae (Rosa canina, Rosaceae);RosaRoscan.1.tif;Herbar
1300;Spermatophyta;Spermatophyta, hier eine Angiospermae (Rosa canina, Rosaceae);Rosa081.jpg;Portrait
1310;Gymnospermae;Gymnospermae, hier Juniperus communis (Cupressaceae);Cupr001.jpg;Portrait
1310;Gymnospermae;Gymnospermae, hier Juniperus communis (Cupressaceae);CuprJuncom.1.tif;Herbar
1310;Gymnospermae;Gymnospermae, hier Pinus cembra (Pinaceae);Pina057.jpg;Portrait
1310;Gymnospermae;Gymnospermae, hier Larix decidua (Pinaceae);Pina068.jpg;Portrait
1310;Gymnospermae;Gymnospermae, hier Pinus sylvestris (Pinaceae);PinaPinsil.1.tif;Herbar
1310;Gymnospermae;Gymnospermae, hier Taxus baccata (Taxaceae);Taxa002.jpg;Portrait
1310;Gymnospermae;Gymnospermae, hier Taxus baccata (Taxaceae);TaxaTaxbac.1.tif;Herbar
1315;Ginkgoaceae;Ginkgo biloba;Ginkginbil.1.tif;Herbar
1315;Ginkgoaceae;Ginkgo biloba;Gink001.jpg;Portrait
1320;Ginkgo biloba;Zweig mit gut entwickelten Blättern;Gink001.jpg;Portrait
1320;Ginkgo biloba;1 männliche Blüte (zahlreiche Staubblätter an verlängerter Blütenachse);Gink002.jpg;Detail
1320;Ginkgo biloba;Samenanlagenträger mit nicht befruchteter (rechts) und befruchteter, weit entwickelter Samenanlage;Gink003.jpg;Detail
