
7148	xx
7149	Acer campestre
7150	Acer campestre
7151	Acer platanoides
7152	Acer pseudoplatanus
7153	Balsaminaceae
7154	Impatiens
7155	Impatiens glandulifera
7156	Impatiens noli-tangere
7157	Impatiens parviflora
7158	Araliales
7159	Araliaceae
7160	Apiaceae
7161	Hedera helix
7162	Carum carvi
7163	Daucus carota
7164	Ligusticum mutellina
7165	Anthriscus sylvestris
7166	Chaerophyllum villarsii
7167	Aegopodium podagraria
7168	Astrantia major
7169	Heracleum
7170	Heracleum mantegazzianum
7171	Heracleum sphondylium
7172	Peucedanum ostruthium
7173	Sanicula europaea
7174	Viola
7175	xx
7176	Malva
7177	xx
7178	Cornus
7179	xx
7180	Knautia
7181	Scabiosa
7182	xx
7183	xx
7184	Tubiflorae
7185	Asteridae
7186	xx
7187	Scrophulariales
7188	Solanales
7189	Lamiales
7190	Boraginaceae
7191	Convolvulaceae
7192	Cuscutaceae
7193	Solanaceae
7194	Calystegia sepium
7195	Convolvulus arvensis
7196	Cuscuta epithymum
7197	Atropa belladonna
7198	Datura stramonium
7199	Solanum
7200	Solanum dulcamara
7201	Solanum tuberosum
7202	Echium vulgare
7203	Eritrichium nanum
7204	Myosotis
7205	Myosotis alpestris
7206	Myosotis arvensis
7207	Pulmonaria obscura
7208	Symphytum officinale
7209	Buddlejaceae
7210	Globulariaceae
7211	Lentibulariaceae
7212	Orobanchaceae
7213	Plantaginaceae
7214	Scrophulariaceae
7215	Buddleja davidii
7216	Globularia cordifolia
7217	Pinguicula
7218	Pinguicula alpina
7219	Pinguicula vulgaris
7220	Orobanche alba
7221	Plantago
7222	Plantago alpina
7223	Plantago atrata
7224	Plantago lanceolata
7225	Plantago major
7226	Plantago media
7227	Veronica
7228	Veronica beccabunga
7229	Veronica chamaedrys
7230	Veronica arvensis
7231	Veronica bellidioides
7232	Veronica filiformis
7233	Veronica fruticans
7234	Veronica hederifolia
7235	Veronica persica
7236	Chaenorrhinum minus
7237	Digitalis grandiflora
7238	Linaria
7239	Linaria alpina
7240	Linaria vulgaris
7241	Bartsia alpina
7242	Euphrasia rostkoviana
7243	Melampyrum
7244	Melampyrum pratense
7245	Melampyrum sylvaticum
7246	Pedicularis
7247	Pedicularis tuberosa
7248	Pedicularis verticillata
7249	Rhinanthus
7250	Rhinanthus alectorolophus
7251	Rhinanthus minor
7252	Verbascum lychnitis
7253	Lamiaceae
7254	Verbenaceae
7255	Verbena officinalis
7256	Ajuga
